# Generic MM-derived Ramachandran table for oligo-urea L-alanine, at pre-proline
# positions.  Data created by Tim Craven (twcraven@uw.edu) on 19 Sept 2017.  Added
# to Rosetta by Vikram K. Mulligan (vmullig@uw.edu) on 26 Sept 2017.
@N_MAINCHAIN_TORSIONS 3
@N_MAINCHAIN_TORSIONS_TOTAL 4
@MAINCHAIN_TORSIONS_PROVIDED 1 2 3
@DIMENSIONS 36 36 36
@OFFSETS 5 5 5
#Resname	phi	theta	psi	probability	-log(prob)
GENERIC_OLIGOUREA_ALA	-70 	-50 	-130 	4.16929064354e-05 	10.0851795531
GENERIC_OLIGOUREA_ALA	-70 	-50 	-120 	3.85585579613e-05 	10.1633324862
GENERIC_OLIGOUREA_ALA	-70 	-50 	-110 	5.0012571779e-05 	9.90323614856
GENERIC_OLIGOUREA_ALA	-70 	-50 	-100 	7.30411948813e-05 	9.52448696254
GENERIC_OLIGOUREA_ALA	-70 	-50 	-90 	7.667467751e-05 	9.47593905391
GENERIC_OLIGOUREA_ALA	-70 	-50 	-80 	1.85530927531e-05 	10.8948740576
GENERIC_OLIGOUREA_ALA	-70 	-50 	-70 	2.29781972769e-09 	19.8913051081
GENERIC_OLIGOUREA_ALA	-70 	-50 	-60 	2.2472092734e-19 	42.9394276434
GENERIC_OLIGOUREA_ALA	-70 	-50 	-50 	7.36300726485e-29 	64.7784992518
GENERIC_OLIGOUREA_ALA	-70 	-50 	-40 	2.81058640875e-34 	77.2545000138
GENERIC_OLIGOUREA_ALA	-70 	-50 	-30 	1.18241012286e-35 	80.4229234223
GENERIC_OLIGOUREA_ALA	-70 	-50 	-20 	8.43387967364e-34 	76.1556362734
GENERIC_OLIGOUREA_ALA	-70 	-50 	-10 	3.44874964053e-32 	72.4447112335
GENERIC_OLIGOUREA_ALA	-70 	-50 	0 	1.60454583201e-34 	77.815052416
GENERIC_OLIGOUREA_ALA	-70 	-50 	10 	1.08645168133e-39 	89.7179015789
GENERIC_OLIGOUREA_ALA	-70 	-50 	20 	1.86634101022e-44 	100.689764257
GENERIC_OLIGOUREA_ALA	-70 	-50 	30 	1.13465043145e-48 	110.39775985
GENERIC_OLIGOUREA_ALA	-70 	-50 	40 	2.17445023255e-49 	112.049893691
GENERIC_OLIGOUREA_ALA	-70 	-50 	50 	2.12855901648e-42 	95.9531286731
GENERIC_OLIGOUREA_ALA	-70 	-50 	60 	1.33816374604e-27 	61.8784991754
GENERIC_OLIGOUREA_ALA	-70 	-50 	70 	2.42729614551e-14 	31.3494133614
GENERIC_OLIGOUREA_ALA	-70 	-50 	80 	2.32319263713e-07 	15.2751532746
GENERIC_OLIGOUREA_ALA	-70 	-50 	90 	2.86869717422e-05 	10.4590674845
GENERIC_OLIGOUREA_ALA	-70 	-50 	100 	7.47842172212e-05 	9.50090369496
GENERIC_OLIGOUREA_ALA	-70 	-50 	110 	6.40675760387e-05 	9.65557215605
GENERIC_OLIGOUREA_ALA	-70 	-50 	120 	4.90809389599e-05 	9.92203980709
GENERIC_OLIGOUREA_ALA	-70 	-50 	130 	4.96574933448e-05 	9.9103612555
GENERIC_OLIGOUREA_ALA	-70 	-50 	140 	6.76777584478e-05 	9.60075296308
GENERIC_OLIGOUREA_ALA	-70 	-50 	150 	0.000103129005843 	9.17952986953
GENERIC_OLIGOUREA_ALA	-70 	-50 	160 	0.000147036082089 	8.82483254492
GENERIC_OLIGOUREA_ALA	-70 	-50 	170 	0.000181947364993 	8.61179311605
GENERIC_OLIGOUREA_ALA	-70 	-50 	180 	0.000193927014108 	8.54802868563
GENERIC_OLIGOUREA_ALA	-70 	-40 	-180 	0.000200366981494 	8.51535996533
GENERIC_OLIGOUREA_ALA	-70 	-40 	-170 	0.000184691223555 	8.59682518919
GENERIC_OLIGOUREA_ALA	-70 	-40 	-160 	0.000146264369657 	8.83009482262
GENERIC_OLIGOUREA_ALA	-70 	-40 	-150 	9.97786198825e-05 	9.21255662723
GENERIC_OLIGOUREA_ALA	-70 	-40 	-140 	6.26882888379e-05 	9.67733590867
GENERIC_OLIGOUREA_ALA	-70 	-40 	-130 	4.31867354492e-05 	10.0499771597
GENERIC_OLIGOUREA_ALA	-70 	-40 	-120 	4.01334971049e-05 	10.1232992331
GENERIC_OLIGOUREA_ALA	-70 	-40 	-110 	5.27096082567e-05 	9.85071279917
GENERIC_OLIGOUREA_ALA	-70 	-40 	-100 	7.9869456393e-05 	9.43511705121
GENERIC_OLIGOUREA_ALA	-70 	-40 	-90 	9.32630417064e-05 	9.28008665178
GENERIC_OLIGOUREA_ALA	-70 	-40 	-80 	3.13175171676e-05 	10.3713329631
GENERIC_OLIGOUREA_ALA	-70 	-40 	-70 	2.2946951885e-08 	17.5900807247
GENERIC_OLIGOUREA_ALA	-70 	-40 	-60 	4.04460851119e-15 	33.1413916325
GENERIC_OLIGOUREA_ALA	-70 	-40 	-50 	6.07837058523e-21 	46.5495502887
GENERIC_OLIGOUREA_ALA	-70 	-40 	-40 	1.72838026719e-24 	54.7148575237
GENERIC_OLIGOUREA_ALA	-70 	-40 	-30 	8.33100611122e-25 	55.4446430943
GENERIC_OLIGOUREA_ALA	-70 	-40 	-20 	2.81511855173e-25 	56.5296229499
GENERIC_OLIGOUREA_ALA	-70 	-40 	-10 	8.06769634763e-33 	73.8974400861
GENERIC_OLIGOUREA_ALA	-70 	-40 	0 	1.84873112567e-42 	96.09407438
GENERIC_OLIGOUREA_ALA	-70 	-40 	10 	3.35177895034e-52 	118.524933601
GENERIC_OLIGOUREA_ALA	-70 	-40 	20 	1.79685791912e-63 	144.47682132
GENERIC_OLIGOUREA_ALA	-70 	-40 	30 	1.76336776645e-69 	158.311145932
GENERIC_OLIGOUREA_ALA	-70 	-40 	40 	4.87722102391e-68 	154.991210728
GENERIC_OLIGOUREA_ALA	-70 	-40 	50 	3.4170268607e-57 	130.018579467
GENERIC_OLIGOUREA_ALA	-70 	-40 	60 	2.09498992119e-38 	86.7586847913
GENERIC_OLIGOUREA_ALA	-70 	-40 	70 	6.45663949414e-23 	51.0943481586
GENERIC_OLIGOUREA_ALA	-70 	-40 	80 	1.75128271711e-10 	22.4655024293
GENERIC_OLIGOUREA_ALA	-70 	-40 	90 	5.44877304593e-06 	12.1201201038
GENERIC_OLIGOUREA_ALA	-70 	-40 	100 	5.29256877405e-05 	9.8466217464
GENERIC_OLIGOUREA_ALA	-70 	-40 	110 	6.13312632843e-05 	9.69922084039
GENERIC_OLIGOUREA_ALA	-70 	-40 	120 	5.00681080829e-05 	9.90212631778
GENERIC_OLIGOUREA_ALA	-70 	-40 	130 	5.13384793893e-05 	9.8770700014
GENERIC_OLIGOUREA_ALA	-70 	-40 	140 	7.00448085795e-05 	9.56637539814
GENERIC_OLIGOUREA_ALA	-70 	-40 	150 	0.000106655199061 	9.14590936542
GENERIC_OLIGOUREA_ALA	-70 	-40 	160 	0.000151940466827 	8.79202177945
GENERIC_OLIGOUREA_ALA	-70 	-40 	170 	0.000187972791592 	8.57921333118
GENERIC_OLIGOUREA_ALA	-70 	-40 	180 	0.000200366981565 	8.51535996498
GENERIC_OLIGOUREA_ALA	-70 	-30 	-180 	0.000198459145067 	8.52492729732
GENERIC_OLIGOUREA_ALA	-70 	-30 	-170 	0.000182974845273 	8.60616187209
GENERIC_OLIGOUREA_ALA	-70 	-30 	-160 	0.000144883497611 	8.83958060324
GENERIC_OLIGOUREA_ALA	-70 	-30 	-150 	9.88035167786e-05 	9.22237735892
GENERIC_OLIGOUREA_ALA	-70 	-30 	-140 	6.20734864996e-05 	9.68719160867
GENERIC_OLIGOUREA_ALA	-70 	-30 	-130 	4.27939006737e-05 	10.0591149732
GENERIC_OLIGOUREA_ALA	-70 	-30 	-120 	3.99082867078e-05 	10.1289265687
GENERIC_OLIGOUREA_ALA	-70 	-30 	-110 	5.29557804526e-05 	9.84605332374
GENERIC_OLIGOUREA_ALA	-70 	-30 	-100 	8.29014920799e-05 	9.39785749743
GENERIC_OLIGOUREA_ALA	-70 	-30 	-90 	0.000108599650328 	9.12784237029
GENERIC_OLIGOUREA_ALA	-70 	-30 	-80 	6.17720819798e-05 	9.69205904347
GENERIC_OLIGOUREA_ALA	-70 	-30 	-70 	1.84149896668e-06 	13.2049306622
GENERIC_OLIGOUREA_ALA	-70 	-30 	-60 	1.27803061882e-10 	22.7805306159
GENERIC_OLIGOUREA_ALA	-70 	-30 	-50 	8.16072988155e-14 	30.1368576907
GENERIC_OLIGOUREA_ALA	-70 	-30 	-40 	2.12806161625e-15 	33.7835648688
GENERIC_OLIGOUREA_ALA	-70 	-30 	-30 	3.2716534998e-17 	37.9586510664
GENERIC_OLIGOUREA_ALA	-70 	-30 	-20 	6.69438850238e-28 	62.5711129653
GENERIC_OLIGOUREA_ALA	-70 	-30 	-10 	6.09627517134e-42 	94.9008959487
GENERIC_OLIGOUREA_ALA	-70 	-30 	0 	1.76887893371e-56 	128.374419233
GENERIC_OLIGOUREA_ALA	-70 	-30 	10 	3.75796169706e-74 	169.067420173
GENERIC_OLIGOUREA_ALA	-70 	-30 	20 	8.73103480727e-87 	198.158019193
GENERIC_OLIGOUREA_ALA	-70 	-30 	30 	1.48951007151e-93 	213.741966394
GENERIC_OLIGOUREA_ALA	-70 	-30 	40 	4.71772475944e-90 	205.681331729
GENERIC_OLIGOUREA_ALA	-70 	-30 	50 	3.05954506065e-77 	176.180785929
GENERIC_OLIGOUREA_ALA	-70 	-30 	60 	9.04648810737e-55 	124.439803487
GENERIC_OLIGOUREA_ALA	-70 	-30 	70 	6.59837200827e-37 	83.3088254876
GENERIC_OLIGOUREA_ALA	-70 	-30 	80 	2.34072787494e-17 	38.2934846422
GENERIC_OLIGOUREA_ALA	-70 	-30 	90 	2.19369883896e-07 	15.3325065643
GENERIC_OLIGOUREA_ALA	-70 	-30 	100 	2.92946689431e-05 	10.4381050058
GENERIC_OLIGOUREA_ALA	-70 	-30 	110 	5.40309980735e-05 	9.8259526377
GENERIC_OLIGOUREA_ALA	-70 	-30 	120 	4.79780568124e-05 	9.94476680132
GENERIC_OLIGOUREA_ALA	-70 	-30 	130 	5.01891035536e-05 	9.89971261551
GENERIC_OLIGOUREA_ALA	-70 	-30 	140 	6.89250245811e-05 	9.58249124442
GENERIC_OLIGOUREA_ALA	-70 	-30 	150 	0.000105283809397 	9.15885090756
GENERIC_OLIGOUREA_ALA	-70 	-30 	160 	0.000150232850695 	8.80332412953
GENERIC_OLIGOUREA_ALA	-70 	-30 	170 	0.000186056259758 	8.58946145817
GENERIC_OLIGOUREA_ALA	-70 	-30 	180 	0.000198459145134 	8.52492729699
GENERIC_OLIGOUREA_ALA	-70 	-20 	-180 	0.000185908175023 	8.59025768883
GENERIC_OLIGOUREA_ALA	-70 	-20 	-170 	0.000171501917533 	8.67091611047
GENERIC_OLIGOUREA_ALA	-70 	-20 	-160 	0.000135788650333 	8.90441092267
GENERIC_OLIGOUREA_ALA	-70 	-20 	-150 	9.25596631635e-05 	9.2876571142
GENERIC_OLIGOUREA_ALA	-70 	-20 	-140 	5.81286276341e-05 	9.7528522851
GENERIC_OLIGOUREA_ALA	-70 	-20 	-130 	4.00934916712e-05 	10.1242965393
GENERIC_OLIGOUREA_ALA	-70 	-20 	-120 	3.74730062929e-05 	10.1918897164
GENERIC_OLIGOUREA_ALA	-70 	-20 	-110 	5.01446179148e-05 	9.90059936906
GENERIC_OLIGOUREA_ALA	-70 	-20 	-100 	8.06273205828e-05 	9.42567300084
GENERIC_OLIGOUREA_ALA	-70 	-20 	-90 	0.000116703708499 	9.05587224112
GENERIC_OLIGOUREA_ALA	-70 	-20 	-80 	0.000106008207311 	9.15199403938
GENERIC_OLIGOUREA_ALA	-70 	-20 	-70 	3.38371241842e-05 	10.2939520096
GENERIC_OLIGOUREA_ALA	-70 	-20 	-60 	2.28910656256e-06 	12.9873489639
GENERIC_OLIGOUREA_ALA	-70 	-20 	-50 	7.05881551019e-08 	16.4664034813
GENERIC_OLIGOUREA_ALA	-70 	-20 	-40 	2.84385977109e-10 	21.9806887261
GENERIC_OLIGOUREA_ALA	-70 	-20 	-30 	3.8368863371e-21 	47.0096257649
GENERIC_OLIGOUREA_ALA	-70 	-20 	-20 	2.0005296262e-38 	86.8048215752
GENERIC_OLIGOUREA_ALA	-70 	-20 	-10 	1.35517162344e-56 	128.640837102
GENERIC_OLIGOUREA_ALA	-70 	-20 	0 	1.52796665294e-80 	183.782869573
GENERIC_OLIGOUREA_ALA	-70 	-20 	10 	2.28658290369e-102 	234.036620964
GENERIC_OLIGOUREA_ALA	-70 	-20 	20 	3.51515689455e-118 	270.447956813
GENERIC_OLIGOUREA_ALA	-70 	-20 	30 	4.57381495337e-125 	286.302788986
GENERIC_OLIGOUREA_ALA	-70 	-20 	40 	2.80329096783e-115 	263.766491622
GENERIC_OLIGOUREA_ALA	-70 	-20 	50 	2.31404793402e-92 	210.998830212
GENERIC_OLIGOUREA_ALA	-70 	-20 	60 	1.84172441402e-66 	151.359913823
GENERIC_OLIGOUREA_ALA	-70 	-20 	70 	2.49625755227e-46 	105.004121647
GENERIC_OLIGOUREA_ALA	-70 	-20 	80 	3.44779627069e-24 	54.024306967
GENERIC_OLIGOUREA_ALA	-70 	-20 	90 	2.48719601945e-09 	19.8121098576
GENERIC_OLIGOUREA_ALA	-70 	-20 	100 	1.5516017476e-05 	11.0736376821
GENERIC_OLIGOUREA_ALA	-70 	-20 	110 	4.46214315553e-05 	10.0172962862
GENERIC_OLIGOUREA_ALA	-70 	-20 	120 	4.27565877966e-05 	10.0599872739
GENERIC_OLIGOUREA_ALA	-70 	-20 	130 	4.5751620317e-05 	9.99228335011
GENERIC_OLIGOUREA_ALA	-70 	-20 	140 	6.35786331308e-05 	9.66323310113
GENERIC_OLIGOUREA_ALA	-70 	-20 	150 	9.78191949211e-05 	9.23238973309
GENERIC_OLIGOUREA_ALA	-70 	-20 	160 	0.000140184557728 	8.87255073403
GENERIC_OLIGOUREA_ALA	-70 	-20 	170 	0.000174046094552 	8.65619038261
GENERIC_OLIGOUREA_ALA	-70 	-20 	180 	0.000185908175078 	8.59025768853
GENERIC_OLIGOUREA_ALA	-70 	-10 	-180 	0.000161773625833 	8.72931257137
GENERIC_OLIGOUREA_ALA	-70 	-10 	-170 	0.000149421845284 	8.80873707585
GENERIC_OLIGOUREA_ALA	-70 	-10 	-160 	0.000118360445245 	9.04177596866
GENERIC_OLIGOUREA_ALA	-70 	-10 	-150 	8.06916961725e-05 	9.42487488547
GENERIC_OLIGOUREA_ALA	-70 	-10 	-140 	5.06871767834e-05 	9.88983760276
GENERIC_OLIGOUREA_ALA	-70 	-10 	-130 	3.49807583959e-05 	10.2607124078
GENERIC_OLIGOUREA_ALA	-70 	-10 	-120 	3.27632723244e-05 	10.3262024162
GENERIC_OLIGOUREA_ALA	-70 	-10 	-110 	4.41250840246e-05 	10.0284821385
GENERIC_OLIGOUREA_ALA	-70 	-10 	-100 	7.21009425002e-05 	9.53744344163
GENERIC_OLIGOUREA_ALA	-70 	-10 	-90 	0.000110212986471 	9.11309582362
GENERIC_OLIGOUREA_ALA	-70 	-10 	-80 	0.000123950534058 	8.99562799083
GENERIC_OLIGOUREA_ALA	-70 	-10 	-70 	8.01696157262e-05 	9.43136597116
GENERIC_OLIGOUREA_ALA	-70 	-10 	-60 	1.95118827297e-05 	10.8444869072
GENERIC_OLIGOUREA_ALA	-70 	-10 	-50 	3.51633225449e-07 	14.8606771777
GENERIC_OLIGOUREA_ALA	-70 	-10 	-40 	3.8671579182e-14 	30.8836714527
GENERIC_OLIGOUREA_ALA	-70 	-10 	-30 	1.3475362244e-32 	73.3844450697
GENERIC_OLIGOUREA_ALA	-70 	-10 	-20 	5.2959385504e-53 	120.370069713
GENERIC_OLIGOUREA_ALA	-70 	-10 	-10 	2.66137532772e-82 	187.833134596
GENERIC_OLIGOUREA_ALA	-70 	-10 	0 	2.83173857408e-113 	259.151224648
GENERIC_OLIGOUREA_ALA	-70 	-10 	10 	5.32748570614e-139 	318.386448524
GENERIC_OLIGOUREA_ALA	-70 	-10 	20 	4.55152322706e-156 	357.687812555
GENERIC_OLIGOUREA_ALA	-70 	-10 	30 	3.24172312928e-150 	344.211658931
GENERIC_OLIGOUREA_ALA	-70 	-10 	40 	4.26698922572e-129 	295.582568517
GENERIC_OLIGOUREA_ALA	-70 	-10 	50 	1.65515159519e-98 	225.14944651
GENERIC_OLIGOUREA_ALA	-70 	-10 	60 	8.14061132096e-73 	165.991846511
GENERIC_OLIGOUREA_ALA	-70 	-10 	70 	8.8590922605e-49 	110.645225251
GENERIC_OLIGOUREA_ALA	-70 	-10 	80 	3.36573654522e-26 	58.6535655945
GENERIC_OLIGOUREA_ALA	-70 	-10 	90 	4.90100368759e-10 	21.4364109116
GENERIC_OLIGOUREA_ALA	-70 	-10 	100 	1.12849322723e-05 	11.3920421493
GENERIC_OLIGOUREA_ALA	-70 	-10 	110 	3.49390951603e-05 	10.2619041506
GENERIC_OLIGOUREA_ALA	-70 	-10 	120 	3.49078074854e-05 	10.2628000436
GENERIC_OLIGOUREA_ALA	-70 	-10 	130 	3.83154580426e-05 	10.169657139
GENERIC_OLIGOUREA_ALA	-70 	-10 	140 	5.40494305533e-05 	9.82561154949
GENERIC_OLIGOUREA_ALA	-70 	-10 	150 	8.4011341959e-05 	9.38455874491
GENERIC_OLIGOUREA_ALA	-70 	-10 	160 	0.00012120292272 	9.01804436976
GENERIC_OLIGOUREA_ALA	-70 	-10 	170 	0.000151088266277 	8.79764634705
GENERIC_OLIGOUREA_ALA	-70 	-10 	180 	0.000161773625869 	8.72931257114
GENERIC_OLIGOUREA_ALA	-70 	0 	-180 	0.000128281177409 	8.96128600475
GENERIC_OLIGOUREA_ALA	-70 	0 	-170 	0.000118719761096 	9.03874479088
GENERIC_OLIGOUREA_ALA	-70 	0 	-160 	9.41955695572e-05 	9.27013740979
GENERIC_OLIGOUREA_ALA	-70 	0 	-150 	6.43429732004e-05 	9.65128282646
GENERIC_OLIGOUREA_ALA	-70 	0 	-140 	4.04954531831e-05 	10.1143208572
GENERIC_OLIGOUREA_ALA	-70 	0 	-130 	2.79853381087e-05 	10.4838298239
GENERIC_OLIGOUREA_ALA	-70 	0 	-120 	2.62565007114e-05 	10.5475969534
GENERIC_OLIGOUREA_ALA	-70 	0 	-110 	3.54529539654e-05 	10.2473039808
GENERIC_OLIGOUREA_ALA	-70 	0 	-100 	5.81389879107e-05 	9.75267407078
GENERIC_OLIGOUREA_ALA	-70 	0 	-90 	8.90795151339e-05 	9.32598115863
GENERIC_OLIGOUREA_ALA	-70 	0 	-80 	0.000100379207843 	9.20655546535
GENERIC_OLIGOUREA_ALA	-70 	0 	-70 	5.90934114954e-05 	9.73639112039
GENERIC_OLIGOUREA_ALA	-70 	0 	-60 	6.3045860295e-06 	11.9742332482
GENERIC_OLIGOUREA_ALA	-70 	0 	-50 	9.84267320476e-10 	20.7391235886
GENERIC_OLIGOUREA_ALA	-70 	0 	-40 	3.80766750332e-25 	56.227610527
GENERIC_OLIGOUREA_ALA	-70 	0 	-30 	1.24543053491e-46 	105.699432996
GENERIC_OLIGOUREA_ALA	-70 	0 	-20 	9.92962559106e-80 	181.911284667
GENERIC_OLIGOUREA_ALA	-70 	0 	-10 	7.85031176388e-118 	269.644487727
GENERIC_OLIGOUREA_ALA	-70 	0 	0 	1.23696134967e-151 	347.477691194
GENERIC_OLIGOUREA_ALA	-70 	0 	10 	8.18542633787e-177 	405.455206163
GENERIC_OLIGOUREA_ALA	-70 	0 	20 	2.35095182249e-180 	413.610496462
GENERIC_OLIGOUREA_ALA	-70 	0 	30 	1.07012739837e-163 	375.253592453
GENERIC_OLIGOUREA_ALA	-70 	0 	40 	2.33590230087e-133 	305.395419127
GENERIC_OLIGOUREA_ALA	-70 	0 	50 	1.2949113241e-102 	234.605237268
GENERIC_OLIGOUREA_ALA	-70 	0 	60 	2.47433916757e-75 	171.787908617
GENERIC_OLIGOUREA_ALA	-70 	0 	70 	2.15597667662e-45 	102.84808535
GENERIC_OLIGOUREA_ALA	-70 	0 	80 	1.37154135666e-24 	54.9461070466
GENERIC_OLIGOUREA_ALA	-70 	0 	90 	8.03001498666e-09 	18.6400794427
GENERIC_OLIGOUREA_ALA	-70 	0 	100 	1.03674718733e-05 	11.4768373578
GENERIC_OLIGOUREA_ALA	-70 	0 	110 	2.53831650712e-05 	10.5814243962
GENERIC_OLIGOUREA_ALA	-70 	0 	120 	2.58160326257e-05 	10.5645148394
GENERIC_OLIGOUREA_ALA	-70 	0 	130 	2.90543310002e-05 	10.446342998
GENERIC_OLIGOUREA_ALA	-70 	0 	140 	4.16735485357e-05 	10.0856439581
GENERIC_OLIGOUREA_ALA	-70 	0 	150 	6.54815089703e-05 	9.63374276098
GENERIC_OLIGOUREA_ALA	-70 	0 	160 	9.52672382836e-05 	9.25882458098
GENERIC_OLIGOUREA_ALA	-70 	0 	170 	0.000119409364303 	9.03295293208
GENERIC_OLIGOUREA_ALA	-70 	0 	180 	0.000128281177425 	8.96128600463
GENERIC_OLIGOUREA_ALA	-70 	10 	-180 	9.25387120503e-05 	9.28788349234
GENERIC_OLIGOUREA_ALA	-70 	10 	-170 	8.59414281207e-05 	9.36184456211
GENERIC_OLIGOUREA_ALA	-70 	10 	-160 	6.84836090056e-05 	9.58891612592
GENERIC_OLIGOUREA_ALA	-70 	10 	-150 	4.69874749531e-05 	9.96562948213
GENERIC_OLIGOUREA_ALA	-70 	10 	-140 	2.96694963807e-05 	10.4253910978
GENERIC_OLIGOUREA_ALA	-70 	10 	-130 	2.05463045554e-05 	10.7928294602
GENERIC_OLIGOUREA_ALA	-70 	10 	-120 	1.92937710872e-05 	10.8557282557
GENERIC_OLIGOUREA_ALA	-70 	10 	-110 	2.60219860089e-05 	10.5565687615
GENERIC_OLIGOUREA_ALA	-70 	10 	-100 	4.22514944452e-05 	10.0718708333
GENERIC_OLIGOUREA_ALA	-70 	10 	-90 	6.19077856504e-05 	9.68986460831
GENERIC_OLIGOUREA_ALA	-70 	10 	-80 	5.96282196654e-05 	9.72738161163
GENERIC_OLIGOUREA_ALA	-70 	10 	-70 	1.98519282845e-05 	10.8272094128
GENERIC_OLIGOUREA_ALA	-70 	10 	-60 	2.07468379983e-07 	15.3882868945
GENERIC_OLIGOUREA_ALA	-70 	10 	-50 	3.01847356058e-16 	35.7366102278
GENERIC_OLIGOUREA_ALA	-70 	10 	-40 	3.77688359156e-38 	86.1693343109
GENERIC_OLIGOUREA_ALA	-70 	10 	-30 	1.76720439748e-72 	165.216727834
GENERIC_OLIGOUREA_ALA	-70 	10 	-20 	4.02885085169e-114 	261.101219414
GENERIC_OLIGOUREA_ALA	-70 	10 	-10 	2.26688818126e-154 	353.779696275
GENERIC_OLIGOUREA_ALA	-70 	10 	0 	1.36688817819e-189 	434.876045822
GENERIC_OLIGOUREA_ALA	-70 	10 	10 	2.08100338661e-202 	464.38933861
GENERIC_OLIGOUREA_ALA	-70 	10 	20 	1.52460821367e-191 	439.372015294
GENERIC_OLIGOUREA_ALA	-70 	10 	30 	3.43958172756e-161 	369.480850099
GENERIC_OLIGOUREA_ALA	-70 	10 	40 	1.39552413072e-128 	294.397621838
GENERIC_OLIGOUREA_ALA	-70 	10 	50 	4.6909793707e-100 	228.712867918
GENERIC_OLIGOUREA_ALA	-70 	10 	60 	9.82465442342e-69 	156.593476433
GENERIC_OLIGOUREA_ALA	-70 	10 	70 	2.74484318058e-41 	93.3962648685
GENERIC_OLIGOUREA_ALA	-70 	10 	80 	6.04036650268e-19 	41.9506520775
GENERIC_OLIGOUREA_ALA	-70 	10 	90 	1.45131610311e-07 	15.7456248489
GENERIC_OLIGOUREA_ALA	-70 	10 	100 	9.16153527069e-06 	11.6004967874
GENERIC_OLIGOUREA_ALA	-70 	10 	110 	1.73762742974e-05 	10.9604048283
GENERIC_OLIGOUREA_ALA	-70 	10 	120 	1.7618000346e-05 	10.9465894316
GENERIC_OLIGOUREA_ALA	-70 	10 	130 	2.0118664291e-05 	10.8138626021
GENERIC_OLIGOUREA_ALA	-70 	10 	140 	2.92559014742e-05 	10.4394292448
GENERIC_OLIGOUREA_ALA	-70 	10 	150 	4.64526801089e-05 	9.97707639558
GENERIC_OLIGOUREA_ALA	-70 	10 	160 	6.81246844523e-05 	9.59417093689
GENERIC_OLIGOUREA_ALA	-70 	10 	170 	8.5843203112e-05 	9.36298814543
GENERIC_OLIGOUREA_ALA	-70 	10 	180 	9.25387120496e-05 	9.28788349235
GENERIC_OLIGOUREA_ALA	-70 	20 	-180 	6.28079802662e-05 	9.67542841826
GENERIC_OLIGOUREA_ALA	-70 	20 	-170 	5.86762003622e-05 	9.74347635862
GENERIC_OLIGOUREA_ALA	-70 	20 	-160 	4.70158955679e-05 	9.96502480986
GENERIC_OLIGOUREA_ALA	-70 	20 	-150 	3.24202166103e-05 	10.3367283603
GENERIC_OLIGOUREA_ALA	-70 	20 	-140 	2.05607219699e-05 	10.7921280027
GENERIC_OLIGOUREA_ALA	-70 	20 	-130 	1.42923374368e-05 	11.1557870079
GENERIC_OLIGOUREA_ALA	-70 	20 	-120 	1.34454886643e-05 	11.2168669235
GENERIC_OLIGOUREA_ALA	-70 	20 	-110 	1.80231874416e-05 	10.9238514379
GENERIC_OLIGOUREA_ALA	-70 	20 	-100 	2.83384714199e-05 	10.4712902624
GENERIC_OLIGOUREA_ALA	-70 	20 	-90 	3.74590909063e-05 	10.1922611296
GENERIC_OLIGOUREA_ALA	-70 	20 	-80 	2.58304146795e-05 	10.5639578968
GENERIC_OLIGOUREA_ALA	-70 	20 	-70 	2.67468648645e-06 	12.8316783858
GENERIC_OLIGOUREA_ALA	-70 	20 	-60 	2.16844174597e-10 	22.2518421098
GENERIC_OLIGOUREA_ALA	-70 	20 	-50 	1.4090966112e-27 	61.8268487131
GENERIC_OLIGOUREA_ALA	-70 	20 	-40 	4.89437504951e-61 	138.869604076
GENERIC_OLIGOUREA_ALA	-70 	20 	-30 	1.09510741583e-102 	234.77282703
GENERIC_OLIGOUREA_ALA	-70 	20 	-20 	1.2513963109e-148 	340.558333787
GENERIC_OLIGOUREA_ALA	-70 	20 	-10 	2.15267636203e-192 	441.329625967
GENERIC_OLIGOUREA_ALA	-70 	20 	0 	7.53075791582e-212 	486.129044025
GENERIC_OLIGOUREA_ALA	-70 	20 	10 	4.46634959071e-207 	475.138542821
GENERIC_OLIGOUREA_ALA	-70 	20 	20 	1.06962905722e-180 	414.398004826
GENERIC_OLIGOUREA_ALA	-70 	20 	30 	6.64746136695e-150 	343.493528917
GENERIC_OLIGOUREA_ALA	-70 	20 	40 	9.67996096099e-118 	269.434983105
GENERIC_OLIGOUREA_ALA	-70 	20 	50 	3.66043535822e-86 	196.724735907
GENERIC_OLIGOUREA_ALA	-70 	20 	60 	2.75820799747e-55 	125.627598922
GENERIC_OLIGOUREA_ALA	-70 	20 	70 	7.23760427444e-32 	71.7034327255
GENERIC_OLIGOUREA_ALA	-70 	20 	80 	9.94151088464e-12 	25.3343021063
GENERIC_OLIGOUREA_ALA	-70 	20 	90 	7.47558966761e-07 	14.1064526495
GENERIC_OLIGOUREA_ALA	-70 	20 	100 	8.49884584602e-06 	11.6755801865
GENERIC_OLIGOUREA_ALA	-70 	20 	110 	1.22071633133e-05 	11.3134876217
GENERIC_OLIGOUREA_ALA	-70 	20 	120 	1.17281024482e-05 	11.3535226775
GENERIC_OLIGOUREA_ALA	-70 	20 	130 	1.33137547754e-05 	11.2267128635
GENERIC_OLIGOUREA_ALA	-70 	20 	140 	1.94668324219e-05 	10.846798442
GENERIC_OLIGOUREA_ALA	-70 	20 	150 	3.10966633813e-05 	10.3784100313
